No.,Time,Source,Destination,Protocol,Length,Source Port,Destination Port,Info,Message
6159,1710.696731957,3.65.137.17,10.0.2.15,MQTT,62,1883,45635,Publish Received (id=1),
6160,1711.456019713,10.0.2.15,3.65.137.17,MQTT,209,45635,1883,Publish Message [university/department6/area0/light],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [10, 35], ""lat"": 74, ""long"": 99}"
6161,1711.65559793,127.0.0.1,127.0.0.1,MQTT,207,41577,1883,Publish Message (id=1) [university/building5],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [5, 44], ""lat"": 79, ""long"": 83}"
6162,1711.656104792,127.0.0.1,127.0.0.1,MQTT,72,1883,41577,Publish Received (id=1),
6163,1711.70303292,10.0.2.15,91.121.93.94,MQTT,85,58887,1883,Connect Command,
6164,1711.733554063,91.121.93.94,10.0.2.15,MQTT,62,1883,58887,Connect Ack,
6165,1711.843548943,10.0.2.15,3.65.137.17,MQTT,195,45635,1883,Publish Message (id=3) [metaverse/facility1],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [3, 53], ""lat"": 76, ""long"": 73}"
6166,1711.875155335,3.65.137.17,10.0.2.15,MQTT,62,1883,45635,Publish Received (id=3),
6167,1712.358585209,127.0.0.1,127.0.0.1,MQTT,209,41577,1883,Publish Message (id=2) [factory/room2/section1],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [9, 51], ""lat"": 95, ""long"": 88}"
6168,1712.358875837,127.0.0.1,127.0.0.1,MQTT,72,1883,41577,Publish Received (id=2),
6169,1712.45982738,10.0.2.15,91.121.93.94,MQTT,202,60219,1883,Publish Message [factory/facility1/area0/light],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [3, 36], ""lat"": 97, ""long"": 67}"
6170,1712.663378554,127.0.0.1,127.0.0.1,MQTT,93,60623,1883,Connect Command,
6171,1712.664882273,127.0.0.1,127.0.0.1,MQTT,72,1883,60623,Connect Ack[Malformed Packet],
6172,1712.705066363,10.0.2.15,91.121.93.94,MQTT,217,58887,1883,Publish Message [factory/department6/section1/hydraulic_valve],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [6, 45], ""lat"": 84, ""long"": 65}"
6173,1713.602922633,10.0.2.15,3.65.137.17,MQTT,202,45635,1883,Publish Message [factory/room2/room5/humidity],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [9, 37], ""lat"": 43, ""long"": 53}"
6174,1713.665237025,127.0.0.1,127.0.0.1,MQTT,220,60623,1883,Publish Message (id=1) [hospital/building5/area0/deposit],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [2, 51], ""lat"": 55, ""long"": 53}"
6175,1713.69357976,10.0.2.15,3.65.137.17,MQTT,87,37401,1883,Connect Command,
6176,1713.706838345,10.0.2.15,91.121.93.94,MQTT,79,44243,1883,Connect Command,
6177,1713.716671276,10.0.2.15,91.121.93.94,MQTT,201,58887,1883,Publish Message (id=2) [metaverse/facility1/floor1],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [8, 40], ""lat"": 73, ""long"": 83}"
6178,1713.718514296,3.65.137.17,10.0.2.15,MQTT,67,1883,37401,Connect Ack,
6179,1713.740829404,91.121.93.94,10.0.2.15,MQTT,62,1883,44243,Connect Ack,
6180,1713.745711125,91.121.93.94,10.0.2.15,MQTT,62,1883,58887,Publish Received (id=2),
6181,1714.293760942,10.0.2.15,91.121.93.94,MQTT,201,60219,1883,Publish Message (id=4) [factory/building5/section1],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [8, 53], ""lat"": 90, ""long"": 85}"
6182,1714.302984574,127.0.0.1,127.0.0.1,MQTT,88,41577,1883,Publish Message [university/room2],
6183,1714.326271366,91.121.93.94,10.0.2.15,MQTT,62,1883,60219,Publish Ack (id=4),
6184,1714.66739453,127.0.0.1,127.0.0.1,MQTT,97,34513,1883,Connect Command,
6185,1714.667598375,127.0.0.1,127.0.0.1,MQTT,72,1883,34513,Connect Ack[Malformed Packet],
6186,1714.69597779,10.0.2.15,3.65.137.17,MQTT,201,37401,1883,Publish Message [hospital/building5/section1],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [3, 38], ""lat"": 67, ""long"": 42}"
6187,1714.707876968,10.0.2.15,91.121.93.94,MQTT,194,44243,1883,Publish Message (id=1) [metaverse/facility1],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [8, 51], ""lat"": 96, ""long"": 97}"
6188,1714.717702588,52.29.173.150,10.0.2.15,MQTT,201,1883,60609,Publish Message [hospital/building5/section1],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [3, 38], ""lat"": 67, ""long"": 42}"
6189,1714.994597319,91.121.93.94,10.0.2.15,MQTT,194,1883,35239,Publish Message (id=26) [metaverse/facility1],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [8, 51], ""lat"": 96, ""long"": 97}"
6190,1714.994637988,91.121.93.94,10.0.2.15,MQTT,62,1883,44243,Publish Ack (id=1),
6191,1714.994976496,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=26),
6192,1715.090852277,10.0.2.15,3.65.137.17,MQTT,194,37401,1883,Publish Message (id=2) [factory/facility1],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [10, 37], ""lat"": 75, ""long"": 51}"
6193,1715.114976159,3.65.137.17,10.0.2.15,MQTT,62,1883,37401,Publish Ack (id=2),
6194,1715.140467904,10.0.2.15,3.65.137.17,MQTT,196,37401,1883,Publish Message (id=3) [university/facility1],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [8, 55], ""lat"": 42, ""long"": 74}"
6195,1715.159080513,3.65.137.17,10.0.2.15,MQTT,62,1883,37401,Publish Ack (id=3),
6196,1715.175639978,10.0.2.15,3.65.137.17,MQTT,207,45635,1883,Publish Message [hospital/facility1/area0/humidity],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [0, 41], ""lat"": 58, ""long"": 72}"
6197,1715.182935201,10.0.2.15,91.121.93.94,MQTT,207,58887,1883,Publish Message (id=3) [factory/department6/floor1/light],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [0, 30], ""lat"": 93, ""long"": 78}"
6198,1715.191440786,52.29.173.150,10.0.2.15,MQTT,207,1883,60609,Publish Message [hospital/facility1/area0/humidity],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [0, 41], ""lat"": 58, ""long"": 72}"
6199,1715.194852229,52.29.173.150,10.0.2.15,MQTT,207,1883,57265,Publish Message [hospital/facility1/area0/humidity],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [0, 41], ""lat"": 58, ""long"": 72}"
6200,1715.208845181,10.0.2.15,91.121.93.94,MQTT,212,60219,1883,Publish Message (id=5) [university/department6/section1/light],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [2, 55], ""lat"": 64, ""long"": 62}"
6201,1715.210939302,91.121.93.94,10.0.2.15,MQTT,62,1883,58887,Publish Received (id=3),
6202,1715.236992584,91.121.93.94,10.0.2.15,MQTT,62,1883,60219,Publish Received (id=5),
6203,1715.415161034,10.0.2.15,91.121.93.94,MQTT,194,60219,1883,Publish Message (id=6) [metaverse/facility1],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [2, 51], ""lat"": 85, ""long"": 47}"
6204,1715.448559324,91.121.93.94,10.0.2.15,MQTT,194,1883,35239,Publish Message (id=27) [metaverse/facility1],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [2, 51], ""lat"": 85, ""long"": 47}"
6205,1715.448594186,91.121.93.94,10.0.2.15,MQTT,62,1883,60219,Publish Ack (id=6),
6206,1715.449303191,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=27),
6207,1715.582859178,127.0.0.1,127.0.0.1,MQTT,209,41577,1883,Publish Message [hospital/building5/room5],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [3, 48], ""lat"": 82, ""long"": 82}"
6208,1715.668776618,127.0.0.1,127.0.0.1,MQTT,221,34513,1883,Publish Message [hospital/department6/room5/humidity],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [0, 53], ""lat"": 68, ""long"": 78}"
6209,1715.778476535,10.0.2.15,3.65.137.17,MQTT,78,37401,1883,Publish Message (id=4) [metaverse/room2],
6210,1715.85082062,127.0.0.1,127.0.0.1,MQTT,206,41577,1883,Publish Message (id=5) [metaverse/facility1],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [5, 38], ""lat"": 98, ""long"": 93}"
6211,1715.851005976,127.0.0.1,127.0.0.1,MQTT,72,1883,41577,Publish Received (id=5),
6212,1715.889548233,10.0.2.15,91.121.93.94,MQTT,209,60219,1883,Publish Message [factory/department6/section1/deposit],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [9, 56], ""lat"": 97, ""long"": 76}"
6213,1715.91532051,3.65.137.17,10.0.2.15,MQTT,78,1883,47723,Publish Message (id=601) [metaverse/room2],
6214,1715.915894871,10.0.2.15,3.65.137.17,MQTT,60,47723,1883,Publish Ack (id=601),
6215,1715.917058229,3.65.137.17,10.0.2.15,MQTT,62,1883,37401,Publish Received (id=4),
6216,1715.950976182,10.0.2.15,3.65.137.17,MQTT,189,45635,1883,Publish Message (id=6) [factory/room2],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [2, 60], ""lat"": 98, ""long"": 82}"
6217,1715.968652158,52.29.173.150,10.0.2.15,MQTT,188,1883,55677,Publish Message (id=51) [factory/room2],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [2, 60], ""lat"": 98, ""long"": 82}"
6218,1715.968989959,10.0.2.15,52.29.173.150,MQTT,60,55677,1883,Publish Ack (id=51),
6219,1715.971511827,3.65.137.17,10.0.2.15,MQTT,62,1883,45635,Publish Received (id=6),
6220,1716.113432117,10.0.2.15,91.121.93.94,MQTT,214,44243,1883,Publish Message (id=2) [university/department6/section1/deposit],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [6, 42], ""lat"": 77, ""long"": 91}"
6221,1716.139173609,91.121.93.94,10.0.2.15,MQTT,214,1883,35239,Publish Message (id=28) [university/department6/section1/deposit],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [6, 42], ""lat"": 77, ""long"": 91}"
6222,1716.139199675,91.121.93.94,10.0.2.15,MQTT,212,1883,43133,Publish Message [university/department6/section1/deposit],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [6, 42], ""lat"": 77, ""long"": 91}"
6223,1716.139890875,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=28),
6224,1716.14369057,91.121.93.94,10.0.2.15,MQTT,62,1883,44243,Publish Ack (id=2),
6225,1716.147243804,127.0.0.1,127.0.0.1,MQTT,199,41577,1883,Publish Message [factory/room2],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [10, 40], ""lat"": 49, ""long"": 40}"
6226,1716.191229553,10.0.2.15,3.65.137.17,MQTT,201,37401,1883,Publish Message (id=5) [hospital/building5/floor1],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [6, 40], ""lat"": 83, ""long"": 96}"
6227,1716.20640689,52.29.173.150,10.0.2.15,MQTT,201,1883,60609,Publish Message (id=8801) [hospital/building5/floor1],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [6, 40], ""lat"": 83, ""long"": 96}"
6228,1716.20757568,10.0.2.15,52.29.173.150,MQTT,60,60609,1883,Publish Ack (id=8801),
6229,1716.209846492,3.65.137.17,10.0.2.15,MQTT,62,1883,37401,Publish Ack (id=5),
6230,1716.543741078,10.0.2.15,91.121.93.94,MQTT,201,44243,1883,Publish Message (id=3) [factory/facility1/section1],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [4, 48], ""lat"": 66, ""long"": 52}"
6231,1716.57176543,91.121.93.94,10.0.2.15,MQTT,62,1883,44243,Publish Ack (id=3),
6232,1716.60827943,10.0.2.15,91.121.93.94,MQTT,218,44243,1883,Publish Message (id=4) [hospital/facility1/section1/hydraulic_valve],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [8, 52], ""lat"": 40, ""long"": 61}"
6233,1716.634209272,91.121.93.94,10.0.2.15,MQTT,62,1883,44243,Publish Ack (id=4),
6234,1716.647739884,10.0.2.15,91.121.93.94,MQTT,82,58887,1883,Publish Message (id=4) [university/facility1],
6235,1716.676733817,91.121.93.94,10.0.2.15,MQTT,82,1883,35239,Publish Message (id=29) [university/facility1],
6236,1716.676758775,91.121.93.94,10.0.2.15,MQTT,80,1883,43133,Publish Message [university/facility1],
6237,1716.676787125,91.121.93.94,10.0.2.15,MQTT,62,1883,58887,Publish Ack (id=4),
6238,1716.677066624,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=29),
6239,1716.680677329,91.121.93.94,10.0.2.15,MQTT,82,1883,35239,Publish Message (id=30) [university/facility1],
6240,1716.680891406,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=30),
6241,1716.690972214,10.0.2.15,3.65.137.17,MQTT,80,46967,1883,Connect Command,
6242,1716.71129404,3.65.137.17,10.0.2.15,MQTT,67,1883,46967,Connect Ack,
6243,1716.945576834,127.0.0.1,127.0.0.1,MQTT,206,41577,1883,Publish Message (id=7) [metaverse/building5],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [4, 32], ""lat"": 85, ""long"": 87}"
6244,1716.945739243,127.0.0.1,127.0.0.1,MQTT,72,1883,41577,Publish Received (id=7),
6245,1717.088025162,10.0.2.15,91.121.93.94,MQTT,194,58887,1883,Publish Message (id=5) [metaverse/building5],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [7, 37], ""lat"": 83, ""long"": 92}"
6246,1717.113357942,91.121.93.94,10.0.2.15,MQTT,194,1883,35239,Publish Message (id=31) [metaverse/building5],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [7, 37], ""lat"": 83, ""long"": 92}"
6247,1717.113374461,91.121.93.94,10.0.2.15,MQTT,62,1883,58887,Publish Ack (id=5),
6248,1717.113675225,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=31),
6249,1717.455049444,10.0.2.15,3.65.137.17,MQTT,213,45635,1883,Publish Message (id=7) [university/room2/section1/temperature],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [2, 51], ""lat"": 57, ""long"": 78}"
6250,1717.473288205,3.65.137.17,10.0.2.15,MQTT,62,1883,45635,Publish Received (id=7),
6251,1717.518385965,10.0.2.15,91.121.93.94,MQTT,188,58887,1883,Publish Message [metaverse/room2],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [6, 32], ""lat"": 62, ""long"": 77}"
6252,1717.546756307,91.121.93.94,10.0.2.15,MQTT,188,1883,35239,Publish Message [metaverse/room2],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [6, 32], ""lat"": 62, ""long"": 77}"
6253,1717.546777931,91.121.93.94,10.0.2.15,MQTT,188,1883,43133,Publish Message [metaverse/room2],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [6, 32], ""lat"": 62, ""long"": 77}"
6254,1717.585295265,10.0.2.15,3.65.137.17,MQTT,207,37401,1883,Publish Message [factory/facility1/room5/pollution],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [0, 57], ""lat"": 59, ""long"": 86}"
6255,1717.611576843,10.0.2.15,91.121.93.94,MQTT,202,60219,1883,Publish Message (id=8) [hospital/department6/floor1],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [0, 40], ""lat"": 96, ""long"": 84}"
6256,1717.644667788,91.121.93.94,10.0.2.15,MQTT,62,1883,60219,Publish Ack (id=8),
6257,1717.692343762,10.0.2.15,3.65.137.17,MQTT,196,46967,1883,Publish Message [university/department6],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [1, 39], ""lat"": 92, ""long"": 89}"
6258,1718.046123726,10.0.2.15,91.121.93.94,MQTT,201,58887,1883,Publish Message [metaverse/building5/section1],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [3, 47], ""lat"": 47, ""long"": 58}"
6259,1718.078463085,91.121.93.94,10.0.2.15,MQTT,201,1883,35239,Publish Message [metaverse/building5/section1],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [3, 47], ""lat"": 47, ""long"": 58}"
6260,1718.163998746,127.0.0.1,127.0.0.1,MQTT,220,41577,1883,Publish Message [metaverse/building5/floor1/humidity],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [4, 33], ""lat"": 69, ""long"": 78}"
6261,1718.259699655,10.0.2.15,3.65.137.17,MQTT,201,46967,1883,Publish Message (id=2) [metaverse/facility1/room5],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [6, 42], ""lat"": 69, ""long"": 93}"
6262,1718.28286991,3.65.137.17,10.0.2.15,MQTT,62,1883,46967,Publish Ack (id=2),
6263,1718.350682727,10.0.2.15,91.121.93.94,MQTT,96,44243,1883,Publish Message (id=5) [metaverse/building5/area0/humidity],
6264,1718.388918234,91.121.93.94,10.0.2.15,MQTT,62,1883,44243,Publish Received (id=5),
6265,1718.41653672,10.0.2.15,3.65.137.17,MQTT,80,45635,1883,Publish Message (id=8) [factory/building5],
6266,1718.443999011,3.65.137.17,10.0.2.15,MQTT,62,1883,45635,Publish Received (id=8),
6267,1718.545171226,10.0.2.15,91.121.93.94,MQTT,210,60219,1883,Publish Message (id=9) [factory/department6/area0/pollution],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [4, 46], ""lat"": 90, ""long"": 47}"
6268,1718.548624169,10.0.2.15,91.121.93.94,MQTT,58,43133,1883,Ping Request,
6269,1718.578317063,91.121.93.94,10.0.2.15,MQTT,62,1883,60219,Publish Received (id=9),
6270,1718.581657196,91.121.93.94,10.0.2.15,MQTT,62,1883,43133,Ping Response,
6271,1718.671014984,127.0.0.1,127.0.0.1,MQTT,97,42071,1883,Connect Command,
6272,1718.671161553,127.0.0.1,127.0.0.1,MQTT,72,1883,42071,Connect Ack,
6273,1718.688826463,127.0.0.1,127.0.0.1,MQTT,98,41577,1883,Publish Message [university/facility1/area0],
6274,1718.979544948,10.0.2.15,3.65.137.17,MQTT,195,37401,1883,Publish Message (id=7) [metaverse/building5],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [9, 59], ""lat"": 95, ""long"": 63}"
6275,1719.004286929,3.65.137.17,10.0.2.15,MQTT,62,1883,37401,Publish Ack (id=7),
6276,1719.283227927,10.0.2.15,91.121.93.94,MQTT,213,44243,1883,Publish Message (id=6) [university/department6/area0/humidity],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [10, 44], ""lat"": 58, ""long"": 42}"
6277,1719.309434662,91.121.93.94,10.0.2.15,MQTT,213,1883,35239,Publish Message (id=32) [university/department6/area0/humidity],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [10, 44], ""lat"": 58, ""long"": 42}"
6278,1719.309480073,91.121.93.94,10.0.2.15,MQTT,211,1883,43133,Publish Message [university/department6/area0/humidity],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [10, 44], ""lat"": 58, ""long"": 42}"
6279,1719.309497583,91.121.93.94,10.0.2.15,MQTT,62,1883,44243,Publish Ack (id=6),
6280,1719.309912466,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=32),
6281,1719.663616762,10.0.2.15,91.121.93.94,MQTT,222,44243,1883,Publish Message (id=7) [metaverse/department6/section1/hydraulic_valve],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [10, 60], ""lat"": 44, ""long"": 66}"
6282,1719.673291143,127.0.0.1,127.0.0.1,MQTT,214,42071,1883,Publish Message [hospital/room2/floor1/deposit],"{""description"": ""Room Temperature"", ""unit"": ""F"", ""type"": ""temperature"", ""range"": [8, 56], ""lat"": 84, ""long"": 45}"
6283,1719.69444099,91.121.93.94,10.0.2.15,MQTT,62,1883,44243,Publish Received (id=7),
6284,1719.852947026,10.0.2.15,3.65.137.17,MQTT,197,37401,1883,Publish Message (id=8) [metaverse/department6],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [3, 55], ""lat"": 72, ""long"": 48}"
6285,1719.87961731,3.65.137.17,10.0.2.15,MQTT,62,1883,37401,Publish Received (id=8),
6286,1719.998542813,10.0.2.15,91.121.93.94,MQTT,89,58887,1883,Publish Message (id=8) [factory/room2/room5/deposit],
6287,1720.029721114,91.121.93.94,10.0.2.15,MQTT,62,1883,58887,Publish Ack (id=8),
6288,1720.032804284,10.0.2.15,3.65.137.17,MQTT,196,45635,1883,Publish Message (id=9) [hospital/department6],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [4, 38], ""lat"": 73, ""long"": 66}"
6289,1720.082533941,3.65.137.17,10.0.2.15,MQTT,193,1883,34039,Publish Message [hospital/department6],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [4, 38], ""lat"": 73, ""long"": 66}"
6290,1720.086388328,52.29.173.150,10.0.2.15,MQTT,196,1883,60609,Publish Message (id=8851) [hospital/department6],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [4, 38], ""lat"": 73, ""long"": 66}"
6291,1720.086659585,10.0.2.15,52.29.173.150,MQTT,60,60609,1883,Publish Received (id=8851),
6292,1720.090332807,52.29.173.150,10.0.2.15,MQTT,196,1883,57265,Publish Message (id=5151) [hospital/department6],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [4, 38], ""lat"": 73, ""long"": 66}"
6293,1720.090840078,10.0.2.15,52.29.173.150,MQTT,60,57265,1883,Publish Ack (id=5151),
6294,1720.095340471,3.65.137.17,10.0.2.15,MQTT,62,1883,45635,Publish Received (id=9),
6295,1720.105058051,52.29.173.150,10.0.2.15,MQTT,62,1883,60609,Publish Release (id=8851),
6296,1720.105190335,10.0.2.15,52.29.173.150,MQTT,60,60609,1883,Publish Complete (id=8851),
6297,1720.128670341,10.0.2.15,91.121.93.94,MQTT,79,60219,1883,Publish Message [metaverse/building5],
6298,1720.154092258,91.121.93.94,10.0.2.15,MQTT,79,1883,35239,Publish Message [metaverse/building5],
6299,1720.242962925,10.0.2.15,3.65.137.17,MQTT,202,46967,1883,Publish Message [factory/room2/section1/light],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [5, 42], ""lat"": 80, ""long"": 65}"
6300,1720.579112905,127.0.0.1,127.0.0.1,MQTT,97,41577,1883,Publish Message (id=10) [factory/facility1/room5],
6301,1720.579183967,127.0.0.1,127.0.0.1,MQTT,72,1883,41577,Publish Received (id=10),
6302,1720.774804186,10.0.2.15,91.121.93.94,MQTT,213,44243,1883,Publish Message (id=8) [metaverse/department6/floor1/pollution],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [9, 51], ""lat"": 79, ""long"": 64}"
6303,1720.800059266,91.121.93.94,10.0.2.15,MQTT,213,1883,35239,Publish Message (id=33) [metaverse/department6/floor1/pollution],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [9, 51], ""lat"": 79, ""long"": 64}"
6304,1720.800097378,91.121.93.94,10.0.2.15,MQTT,62,1883,44243,Publish Ack (id=8),
6305,1720.800536538,10.0.2.15,91.121.93.94,MQTT,60,35239,1883,Publish Ack (id=33),
6306,1720.893910428,10.0.2.15,91.121.93.94,MQTT,200,60219,1883,Publish Message (id=11) [metaverse/room2/section1],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [10, 50], ""lat"": 73, ""long"": 54}"
6307,1720.896005113,10.0.2.15,3.65.137.17,MQTT,100,46967,1883,Publish Message (id=4) [hospital/building5/section1/pollution],
6308,1720.902186531,127.0.0.1,127.0.0.1,MQTT,92,51717,1883,Connect Command,
6309,1720.902350174,127.0.0.1,127.0.0.1,MQTT,72,1883,51717,Connect Ack[Malformed Packet],
6310,1720.917192208,52.29.173.150,10.0.2.15,MQTT,100,1883,60609,Publish Message (id=8901) [hospital/building5/section1/pollution],
6311,1720.9176063,10.0.2.15,52.29.173.150,MQTT,60,60609,1883,Publish Ack (id=8901),
6312,1720.920931263,3.65.137.17,10.0.2.15,MQTT,62,1883,46967,Publish Ack (id=4),
6313,1720.930072403,91.121.93.94,10.0.2.15,MQTT,62,1883,60219,Publish Received (id=11),
6314,1721.020479346,127.0.0.1,127.0.0.1,MQTT,208,42071,1883,Publish Message [university/room2/area0],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [8, 40], ""lat"": 100, ""long"": 82}"
6315,1721.116323711,10.0.2.15,91.121.93.94,MQTT,193,58887,1883,Publish Message [hospital/room2/area0],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [6, 39], ""lat"": 96, ""long"": 99}"
6316,1721.143028009,91.121.93.94,10.0.2.15,MQTT,193,1883,35239,Publish Message [hospital/room2/area0],"{""description"": ""Room Temperature"", ""unit"": ""K"", ""type"": ""temperature"", ""range"": [6, 39], ""lat"": 96, ""long"": 99}"
6317,1721.231549436,127.0.0.1,127.0.0.1,MQTT,104,42071,1883,Publish Message [factory/building5/floor1/deposit],
6318,1721.368106284,10.0.2.15,3.65.137.17,MQTT,201,45635,1883,Publish Message [hospital/building5/section1],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [4, 50], ""lat"": 65, ""long"": 47}"
6319,1721.389443843,52.29.173.150,10.0.2.15,MQTT,201,1883,60609,Publish Message [hospital/building5/section1],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [4, 50], ""lat"": 65, ""long"": 47}"
6320,1721.488105731,10.0.2.15,91.121.93.94,MQTT,200,58887,1883,Publish Message (id=10) [university/room2/section1],"{""description"": ""Room Temperature"", ""unit"": ""C"", ""type"": ""temperature"", ""range"": [3, 50], ""lat"": 82, ""long"": 48}"
